Predicted_X,Predicted_Y,True_X,True_Y
5.625105500221252441e-01,-6.373846530914306641e-02,5.600983500480651855e-01,3.954895306378602982e-03
5.238273143768310547e-01,-2.078425586223602295e-01,5.256487727165222168e-01,-2.088085561990737915e-01
-8.741084933280944824e-01,3.649671971797943115e-01,-8.042122721672058105e-01,3.549483120441436768e-01
-6.027150154113769531e-01,-7.052305340766906738e-01,-5.927526950836181641e-01,-6.112082600593566895e-01
-9.702849388122558594e-02,2.919571101665496826e-01,-5.360309481620788574e-01,5.728197693824768066e-01
-2.563865184783935547e-01,3.835318088531494141e-01,-2.640065550804138184e-01,3.128215670585632324e-01
-5.663790106773376465e-01,6.879276633262634277e-01,-4.949392974376678467e-01,7.172380089759826660e-01
4.296771883964538574e-01,6.653838157653808594e-01,5.109075307846069336e-01,6.613674759864807129e-01
-4.743748307228088379e-01,-2.478768527507781982e-01,-4.439454674720764160e-01,-2.574158310890197754e-01
1.612995415925979614e-01,4.185562431812286377e-01,2.211216986179351807e-01,3.748625814914703369e-01
1.567837297916412354e-01,2.781293690204620361e-01,1.705380231142044067e-01,2.656863033771514893e-01
-2.695038728415966034e-02,9.322139024734497070e-01,2.074720151722431183e-02,8.670666217803955078e-01
-6.225159168243408203e-01,1.838964521884918213e-01,-5.706598758697509766e-01,1.756886839866638184e-01
4.212481379508972168e-01,-2.965925037860870361e-01,4.212165176868438721e-01,-2.840923964977264404e-01
4.483530521392822266e-01,-7.791569828987121582e-02,4.746281504631042480e-01,-5.295037478208541870e-02
-3.008681535720825195e-01,-1.626836061477661133e-01,-2.850469052791595459e-01,-7.859005033969879150e-02
3.595907986164093018e-01,8.860125541687011719e-01,3.936253488063812256e-01,8.644806742668151855e-01
4.839204251766204834e-01,-1.408888399600982666e-01,5.113562941551208496e-01,-1.449607312679290771e-01
2.350245714187622070e-01,5.698819160461425781e-01,2.014231532812118530e-01,6.040137410163879395e-01
4.395801946520805359e-02,3.686212003231048584e-02,3.827942907810211182e-01,-1.628124341368675232e-02
3.581319153308868408e-01,-9.353359043598175049e-02,3.886201977729797363e-01,-9.932294487953186035e-02
4.580067396163940430e-01,2.871976494789123535e-01,5.278725624084472656e-01,2.644591033458709717e-01
1.999637931585311890e-01,-6.796621084213256836e-01,2.345516532659530640e-01,-6.117090582847595215e-01
2.751054987311363220e-02,5.033333897590637207e-01,1.033955439925193787e-01,5.019524693489074707e-01
-2.915425784885883331e-02,-4.129393994808197021e-01,-2.302970737218856812e-02,-3.810821771621704102e-01
4.395801946520805359e-02,3.686212003231048584e-02,7.661363482475280762e-02,-9.591813087463378906e-01
-8.341459631919860840e-01,-1.570674329996109009e-01,-8.245860934257507324e-01,-9.324513375759124756e-02
4.249751865863800049e-01,1.311346590518951416e-01,4.533834457397460938e-01,1.779673695564270020e-01
3.731944561004638672e-01,1.373851597309112549e-01,3.618190586566925049e-01,1.372684985399246216e-01
1.143971309065818787e-01,3.795140087604522705e-01,1.901887208223342896e-01,3.465584516525268555e-01
-1.575278788805007935e-01,4.987354278564453125e-01,-1.036586910486221313e-01,5.440966486930847168e-01
-7.265996932983398438e-01,2.381625473499298096e-01,-6.589131355285644531e-01,3.137624561786651611e-01
6.610532999038696289e-01,2.452546060085296631e-01,7.241001129150390625e-01,2.918603122234344482e-01
-3.255252838134765625e-01,-7.510862350463867188e-01,-2.989644110202789307e-01,-6.813197135925292969e-01
-6.407477259635925293e-01,-3.031614422798156738e-01,-5.620104074478149414e-01,-2.914382815361022949e-01
2.841154634952545166e-01,3.173193633556365967e-01,2.854460477828979492e-01,2.942712903022766113e-01
7.382884621620178223e-01,-4.950608015060424805e-01,7.756235003471374512e-01,-4.229909181594848633e-01
6.331579089164733887e-01,1.180827319622039795e-01,6.739064455032348633e-01,1.530565172433853149e-01
2.242803424596786499e-01,-7.893415689468383789e-01,2.308242619037628174e-01,-7.625120282173156738e-01
7.181850820779800415e-02,3.538035750389099121e-01,1.228074580430984497e-01,3.506381511688232422e-01
-7.197033613920211792e-02,5.874511599540710449e-01,-5.146449804306030273e-02,6.553491353988647461e-01
-9.816268086433410645e-01,1.086953282356262207e-01,-9.536113142967224121e-01,2.620914392173290253e-02
2.236501127481460571e-01,-4.739911556243896484e-01,1.989320218563079834e-01,-4.335633516311645508e-01
4.978402256965637207e-01,-5.864678025245666504e-01,5.093531608581542969e-01,-5.490918159484863281e-01
2.729251049458980560e-02,-7.014626860618591309e-01,3.892585635185241699e-02,-7.067486643791198730e-01
-8.125292062759399414e-01,-2.635004818439483643e-01,-7.706065177917480469e-01,-2.028386145830154419e-01
-3.580654859542846680e-01,-2.698296606540679932e-01,-3.425555527210235596e-01,-2.266241163015365601e-01
-4.794999957084655762e-02,-7.042680382728576660e-01,-3.369493409991264343e-02,-6.277961134910583496e-01
4.395801946520805359e-02,3.686212003231048584e-02,1.093585193157196045e-01,9.696019291877746582e-01
-3.996036946773529053e-01,-4.304031729698181152e-01,-3.820944726467132568e-01,-3.786383271217346191e-01
7.285359501838684082e-02,2.787766754627227783e-01,6.765170395374298096e-02,2.704899907112121582e-01
-5.178356766700744629e-01,-2.675507366657257080e-01,-5.041282773017883301e-01,-1.673923283815383911e-01
8.793894648551940918e-01,-3.180036321282386780e-02,8.827248215675354004e-01,7.168202102184295654e-02
9.122520685195922852e-02,3.539403080940246582e-01,1.389486938714981079e-01,4.130797684192657471e-01
-5.597512125968933105e-01,-3.685355484485626221e-01,-5.351646542549133301e-01,-3.269848823547363281e-01
6.299575567245483398e-01,6.449401378631591797e-01,6.458863019943237305e-01,6.643444299697875977e-01
-9.002323746681213379e-01,2.845983207225799561e-01,-8.128067851066589355e-01,3.467795848846435547e-01
4.708945155143737793e-01,-6.691886782646179199e-01,4.583258330821990967e-01,-6.664183139801025391e-01
-3.239590823650360107e-01,-6.023859381675720215e-01,-2.943086326122283936e-01,-5.415722727775573730e-01
-7.605576515197753906e-01,9.913359582424163818e-02,-7.150126099586486816e-01,7.296679168939590454e-02
6.715151071548461914e-01,-1.899039745330810547e-01,6.996369361877441406e-01,-1.759907901287078857e-01
-3.702190220355987549e-01,5.044707655906677246e-01,-4.102449119091033936e-01,5.033051967620849609e-01
-9.483994245529174805e-01,-7.455718517303466797e-02,-9.003278017044067383e-01,-4.792231321334838867e-02
1.953938007354736328e-01,8.670938014984130859e-01,2.057482451200485229e-01,9.263830780982971191e-01
8.099733591079711914e-01,4.159641563892364502e-01,7.804546356201171875e-01,4.131321012973785400e-01
7.953287959098815918e-01,-4.788067564368247986e-02,7.829019427299499512e-01,6.726226769387722015e-03
8.916746824979782104e-02,-2.941621840000152588e-01,7.260245829820632935e-02,-3.067852258682250977e-01
-1.306283473968505859e-01,5.341109037399291992e-01,-1.138805821537971497e-01,5.070061683654785156e-01
-3.550832271575927734e-01,3.174762725830078125e-01,-2.805553376674652100e-01,2.775348424911499023e-01
5.330226421356201172e-01,7.318099141120910645e-01,5.864903926849365234e-01,7.335734367370605469e-01
7.162365317344665527e-01,5.146150588989257812e-01,8.176472187042236328e-01,4.913092553615570068e-01
-7.331132888793945312e-01,-5.465123057365417480e-01,-7.177384495735168457e-01,-5.288198590278625488e-01
-3.940182179212570190e-02,6.161676645278930664e-01,-1.473029260523617268e-03,7.024667263031005859e-01
5.851292610168457031e-01,3.958695232868194580e-01,6.148567795753479004e-01,4.390415549278259277e-01
-6.724934577941894531e-01,1.781796067953109741e-01,-7.205477356910705566e-01,1.819720268249511719e-01
-5.010309219360351562e-01,-5.025742053985595703e-01,-4.914326071739196777e-01,-5.067571997642517090e-01
4.265962541103363037e-01,2.744085490703582764e-01,4.637178182601928711e-01,2.551116943359375000e-01
5.486330389976501465e-01,-2.602092325687408447e-01,5.701257586479187012e-01,-1.509228348731994629e-01
6.446408033370971680e-01,6.152473092079162598e-01,6.965050101280212402e-01,5.701225399971008301e-01
3.817881941795349121e-01,6.922111511230468750e-01,4.335529208183288574e-01,6.935651302337646484e-01
-5.887210965156555176e-01,-8.793841302394866943e-02,-5.763257145881652832e-01,-6.590270251035690308e-02
4.395801946520805359e-02,3.686212003231048584e-02,-9.815480113029479980e-01,1.882720179855823517e-02
-4.910396635532379150e-01,5.104776620864868164e-01,-4.477074444293975830e-01,5.311148762702941895e-01
-8.442246913909912109e-01,1.012863963842391968e-01,-7.968817949295043945e-01,4.867857694625854492e-02
1.083112657070159912e-01,2.585057020187377930e-01,1.469243615865707397e-01,2.696087062358856201e-01
6.376743912696838379e-01,-9.812071919441223145e-03,6.498969793319702148e-01,7.160853128880262375e-03
1.565773971378803253e-02,-4.669069051742553711e-01,6.946533173322677612e-02,-4.765800535678863525e-01
3.100202083587646484e-01,-9.554330110549926758e-01,2.952310144901275635e-01,-9.568519592285156250e-01
7.494609355926513672e-01,-4.354902505874633789e-01,7.935590147972106934e-01,-4.572807252407073975e-01
-6.494615674018859863e-01,-7.313028573989868164e-01,-6.664326190948486328e-01,-6.907790899276733398e-01
1.563823074102401733e-01,2.373134940862655640e-01,2.085006833076477051e-01,2.033393383026123047e-01
1.855968870222568512e-02,8.413676619529724121e-01,2.985763549804687500e-02,3.453539907932281494e-01
-4.339653849601745605e-01,-6.557705998420715332e-01,-4.147554636001586914e-01,-6.082789301872253418e-01
-6.539457291364669800e-02,-3.737933635711669922e-01,-7.279297709465026855e-02,-3.420818448066711426e-01
-8.725724369287490845e-02,3.140312731266021729e-01,-7.240556180477142334e-02,3.598212301731109619e-01
8.560685515403747559e-01,-4.778946042060852051e-01,8.755555152893066406e-01,-4.793837070465087891e-01
-3.544930219650268555e-01,-4.517665132880210876e-02,-3.331788480281829834e-01,-3.765476122498512268e-02
-8.982444554567337036e-02,4.385237693786621094e-01,-8.869630098342895508e-02,4.439638257026672363e-01
-2.859155535697937012e-01,1.877634376287460327e-01,-2.164914757013320923e-01,2.176074981689453125e-01
2.823709547519683838e-01,2.211326956748962402e-01,3.464956283569335938e-01,2.859351933002471924e-01
3.498308658599853516e-01,-6.824299693107604980e-01,3.801104724407196045e-01,-6.622441411018371582e-01
1.139134168624877930e-01,-4.115578234195709229e-01,4.605464637279510498e-02,-3.651676177978515625e-01
2.057847678661346436e-01,-4.339602291584014893e-01,2.492702305316925049e-01,-3.468654453754425049e-01
-3.673623502254486084e-01,3.055937290191650391e-01,-3.529330492019653320e-01,2.952479124069213867e-01
9.399514794349670410e-01,-1.025190651416778564e-01,9.484473466873168945e-01,-1.014248933643102646e-02
3.647779524326324463e-01,-7.806306481361389160e-01,3.894022405147552490e-01,-7.248316407203674316e-01
-2.373522222042083740e-01,-5.126704573631286621e-01,-1.953574120998382568e-01,-5.093868374824523926e-01
4.395801946520805359e-02,3.686212003231048584e-02,9.624822139739990234e-01,4.561670124530792236e-02
4.395801946520805359e-02,3.686212003231048584e-02,-4.824189245700836182e-01,4.460031986236572266e-01
-4.006196558475494385e-01,2.151584066450595856e-02,-3.537692725658416748e-01,2.647753432393074036e-02
9.083749353885650635e-02,3.524738550186157227e-01,1.511555165052413940e-01,3.439289033412933350e-01
-4.622336328029632568e-01,-4.308666288852691650e-01,-4.179411828517913818e-01,-3.541818857192993164e-01
-3.686846792697906494e-01,-6.923695206642150879e-01,-3.341188728809356689e-01,-6.595508456230163574e-01
-5.821843743324279785e-01,-7.937954366207122803e-02,-5.240500569343566895e-01,-3.614581748843193054e-02
-2.614518702030181885e-01,4.308592975139617920e-01,-2.184400111436843872e-01,4.632492065429687500e-01
3.290363848209381104e-01,-2.788970246911048889e-02,3.478213846683502197e-01,-3.124709427356719971e-02
5.807031393051147461e-01,7.838197350502014160e-01,6.367660164833068848e-01,7.352051734924316406e-01
-2.784854471683502197e-01,1.554625034332275391e-01,-2.983781099319458008e-01,1.818938702344894409e-01
5.176683664321899414e-01,-4.765409827232360840e-01,5.340914130210876465e-01,-4.398278295993804932e-01
4.395801946520805359e-02,3.686212003231048584e-02,2.546230554580688477e-01,-2.489234060049057007e-01
-7.814893126487731934e-01,-5.503963828086853027e-01,-8.157010078430175781e-01,-5.137317180633544922e-01
-3.054006695747375488e-01,1.165775656700134277e-01,-3.140985071659088135e-01,1.592476814985275269e-01
-6.350972652435302734e-01,-1.454371809959411621e-01,-6.371617913246154785e-01,-1.711650639772415161e-01
3.651773929595947266e-01,1.164759509265422821e-02,3.715390264987945557e-01,2.505680918693542480e-02
-8.848557621240615845e-02,-4.598390460014343262e-01,-3.387255966663360596e-02,-4.308196604251861572e-01
-4.970029741525650024e-02,5.914365649223327637e-01,8.229939639568328857e-02,5.722110867500305176e-01
1.146478727459907532e-01,-2.726532220840454102e-01,1.618658453226089478e-01,-3.148342669010162354e-01
5.406350642442703247e-02,5.258760452270507812e-01,6.390405446290969849e-02,4.789192378520965576e-01
6.605479121208190918e-02,-7.661034464836120605e-01,3.628020361065864563e-02,-7.750369906425476074e-01
-6.328406333923339844e-01,2.970141172409057617e-01,-5.814168453216552734e-01,3.500360250473022461e-01
-1.610535979270935059e-01,5.482075214385986328e-01,-1.686415225267410278e-01,5.420856475830078125e-01
9.445684030652046204e-03,3.496806323528289795e-01,2.951443791389465332e-01,5.573742985725402832e-01
2.855579257011413574e-01,-5.665208101272583008e-01,2.362390160560607910e-01,-5.303013920783996582e-01
-7.581349015235900879e-01,-5.068850889801979065e-02,-7.702443599700927734e-01,-8.165800571441650391e-02
2.409336268901824951e-01,5.587936043739318848e-01,2.783378958702087402e-01,5.314101576805114746e-01
3.776805102825164795e-01,4.400578141212463379e-02,3.520179390907287598e-01,7.904937863349914551e-02
-2.812368273735046387e-01,4.832679629325866699e-01,-2.570472955703735352e-01,4.722672700881958008e-01
-2.031804919242858887e-01,-4.254176914691925049e-01,-2.094837278127670288e-01,-3.606239855289459229e-01
3.305459320545196533e-01,-8.097955584526062012e-01,2.999262511730194092e-01,-7.485997676849365234e-01
1.114172935485839844e-01,-2.823185324668884277e-01,1.808915436267852783e-01,-2.849527895450592041e-01
5.152344107627868652e-01,-1.690309494733810425e-03,4.959618151187896729e-01,-1.633281819522380829e-02
1.191695034503936768e-01,-2.842680215835571289e-01,1.037391722202301025e-01,-2.670625746250152588e-01
4.395801946520805359e-02,3.686212003231048584e-02,7.699337601661682129e-02,-4.264171123504638672e-01
7.820814251899719238e-01,-1.127296686172485352e-01,7.945083379745483398e-01,-9.703008085489273071e-02
-6.694273948669433594e-01,-4.198467731475830078e-01,-6.078302264213562012e-01,-4.027856886386871338e-01
1.282531470060348511e-01,-4.519473016262054443e-01,7.857164740562438965e-02,-4.776296317577362061e-01
-5.236862599849700928e-02,-6.055032014846801758e-01,-8.094445616006851196e-02,-4.907228052616119385e-01
-9.789317250251770020e-01,8.972149342298507690e-03,-9.564897418022155762e-01,-3.067031502723693848e-02
-6.017272472381591797e-01,-5.806758403778076172e-01,-5.762427449226379395e-01,-5.675815343856811523e-01
2.375887185335159302e-01,-6.123464703559875488e-01,2.078457772731781006e-01,-5.335704088211059570e-01
-2.508037388324737549e-01,2.870725691318511963e-01,-1.832093894481658936e-01,3.165708184242248535e-01
-9.531497955322265625e-01,2.261515334248542786e-02,-9.624081254005432129e-01,4.949744790792465210e-02
-3.541451990604400635e-01,-4.001936018466949463e-01,-3.020108342170715332e-01,-3.882660567760467529e-01
-9.137858450412750244e-02,4.525645673274993896e-01,-6.423140317201614380e-02,4.651086926460266113e-01
3.409279882907867432e-01,-7.057111710309982300e-03,3.351037502288818359e-01,1.667042262852191925e-02
-4.055767655372619629e-01,-1.109999567270278931e-01,-3.499728143215179443e-01,-1.431550830602645874e-01
-4.657368957996368408e-01,-2.473444044589996338e-01,-4.585655629634857178e-01,-2.917343974113464355e-01
2.303828150033950806e-01,-2.253507375717163086e-01,2.406523525714874268e-01,-2.136676907539367676e-01
3.343686461448669434e-01,-1.521768569946289062e-01,3.154581189155578613e-01,-1.269332915544509888e-01
3.785193860530853271e-01,-8.915079832077026367e-01,3.789158761501312256e-01,-8.147330880165100098e-01
5.039160847663879395e-01,-8.202070593833923340e-01,4.679386913776397705e-01,-7.702419161796569824e-01
8.477258682250976562e-01,-1.505219936370849609e-01,8.919762969017028809e-01,-1.179809421300888062e-01
2.081324458122253418e-01,9.454993009567260742e-01,2.492985427379608154e-01,9.563779234886169434e-01
3.188780546188354492e-01,1.424304395914077759e-01,3.491738140583038330e-01,1.886289715766906738e-01
8.437675833702087402e-01,1.261600106954574585e-01,8.330968618392944336e-01,1.284387409687042236e-01
-6.507368683815002441e-01,-7.555177211761474609e-01,-6.550645232200622559e-01,-7.369496822357177734e-01
4.659976363182067871e-01,6.111550331115722656e-01,4.911036491394042969e-01,6.285124421119689941e-01
3.156187832355499268e-01,-9.793537855148315430e-02,2.889692485332489014e-01,-8.553232252597808838e-02
2.288898825645446777e-01,7.165242433547973633e-01,3.028196394443511963e-01,7.145019769668579102e-01
6.291233301162719727e-01,-1.710929721593856812e-01,6.533446907997131348e-01,-1.325174421072006226e-01
-9.188085794448852539e-01,8.067327737808227539e-02,-9.017351865768432617e-01,8.300253003835678101e-02
-9.451619386672973633e-01,-1.071127206087112427e-01,-9.037618637084960938e-01,-1.045437529683113098e-01
-3.219642341136932373e-01,-2.342496514320373535e-01,-2.634162306785583496e-01,-2.385427057743072510e-01
6.401931047439575195e-01,-7.158410549163818359e-01,5.829145908355712891e-01,-6.526332497596740723e-01
1.545827388763427734e-01,4.496543705463409424e-01,1.885737627744674683e-01,3.812110126018524170e-01
-8.980553746223449707e-01,2.513966858386993408e-01,-8.295460939407348633e-01,3.267081081867218018e-01
6.271869540214538574e-01,4.583485722541809082e-01,6.064074039459228516e-01,4.309077262878417969e-01
-2.981791794300079346e-01,-8.929722905158996582e-01,-3.143481314182281494e-01,-8.762580752372741699e-01
-3.296727538108825684e-01,8.045879006385803223e-02,-2.612689435482025146e-01,7.922010868787765503e-02
4.395801946520805359e-02,3.686212003231048584e-02,4.296706020832061768e-01,7.288997173309326172e-01
5.212213397026062012e-01,3.867869079113006592e-02,5.171444416046142578e-01,8.113248944282531738e-01
-9.811910986900329590e-01,1.740729212760925293e-01,-9.939659237861633301e-01,1.360284835100173950e-01
5.295313596725463867e-01,-2.061327397823333740e-01,5.111879110336303711e-01,-2.026228606700897217e-01
4.395801946520805359e-02,3.686212003231048584e-02,2.506723701953887939e-01,6.950007677078247070e-01
5.897060036659240723e-01,-1.572938263416290283e-01,6.513316035270690918e-01,-9.717924147844314575e-02
3.338779807090759277e-01,-3.956196010112762451e-01,3.433566391468048096e-01,-4.229826927185058594e-01
3.973841965198516846e-01,-5.950697660446166992e-01,3.876621425151824951e-01,-5.746642351150512695e-01
6.379827857017517090e-01,5.557468533515930176e-01,6.632195711135864258e-01,5.295785665512084961e-01
2.089000493288040161e-01,-2.841894030570983887e-01,2.005708813667297363e-01,-3.168341517448425293e-01
2.039058059453964233e-01,-8.597871661186218262e-01,1.713771522045135498e-01,-7.829052209854125977e-01
-1.700137853622436523e-01,6.023578047752380371e-01,-3.110743872821331024e-02,4.062578976154327393e-01
-7.748175859451293945e-01,4.710113108158111572e-01,-7.287743687629699707e-01,4.572607278823852539e-01
9.251329302787780762e-01,-3.220200538635253906e-01,9.038265943527221680e-01,-2.104482203722000122e-01
-2.667507529258728027e-01,-1.910795271396636963e-01,-2.449062019586563110e-01,-1.579900383949279785e-01
-7.369994521141052246e-01,-1.641713082790374756e-01,-7.079744935035705566e-01,-2.403693050146102905e-01
-3.368826508522033691e-01,2.091858983039855957e-01,-3.118480443954467773e-01,3.123494386672973633e-01
3.279028236865997314e-01,-5.106112360954284668e-01,3.123937547206878662e-01,-4.392209649085998535e-01
-3.014015853404998779e-01,8.515980094671249390e-03,-2.724789083003997803e-01,2.794350869953632355e-02
3.709674477577209473e-01,-6.199083849787712097e-02,4.167691171169281006e-01,-3.307534381747245789e-02
7.101260125637054443e-03,4.146854281425476074e-01,5.690304562449455261e-02,3.723475933074951172e-01
-4.868755042552947998e-01,-1.265031546354293823e-01,-4.506001174449920654e-01,-1.459221392869949341e-01
4.696311354637145996e-01,-1.306469440460205078e-01,4.691006243228912354e-01,-1.043771281838417053e-01
2.387979179620742798e-01,-9.702050685882568359e-01,2.527807652950286865e-01,-9.498082399368286133e-01
4.070515930652618408e-01,-4.802643656730651855e-01,4.069645106792449951e-01,-4.327431321144104004e-01
8.106778264045715332e-01,1.885715425014495850e-01,8.182142972946166992e-01,2.212206125259399414e-01
-2.383401393890380859e-01,8.169783353805541992e-01,-2.214821577072143555e-01,8.254171609878540039e-01
-2.967979907989501953e-01,4.854882061481475830e-01,-2.634710967540740967e-01,3.689812123775482178e-01
-3.138173818588256836e-01,-1.709707826375961304e-01,-2.478232681751251221e-01,-1.290962100028991699e-01
-1.867133527994155884e-01,2.400535196065902710e-01,-1.525275558233261108e-01,2.226330041885375977e-01
3.004670739173889160e-01,-2.787893638014793396e-02,2.965472638607025146e-01,1.624950952827930450e-02
4.791100323200225830e-01,-1.078044176101684570e-01,4.088397920131683350e-01,-6.079419702291488647e-02
-9.476876258850097656e-01,7.602835446596145630e-02,-9.411748051643371582e-01,8.853860944509506226e-02
6.378229856491088867e-01,2.646523416042327881e-01,6.179370284080505371e-01,2.669396400451660156e-01
1.858120113611221313e-01,4.245295524597167969e-01,2.045550942420959473e-01,4.126318693161010742e-01
6.621184349060058594e-01,-3.561571240425109863e-01,6.619564890861511230e-01,-3.076647222042083740e-01
6.644497513771057129e-01,-3.804985880851745605e-01,6.083658933639526367e-01,-3.926447331905364990e-01
6.232479214668273926e-01,1.298779696226119995e-01,6.254881620407104492e-01,1.707603335380554199e-01
8.167099952697753906e-01,1.312922835350036621e-01,8.300929665565490723e-01,1.368909478187561035e-01
2.333664894104003906e-01,1.654008179903030396e-01,2.555759549140930176e-01,1.200850307941436768e-01
-3.219375908374786377e-01,9.203609824180603027e-01,-2.305158376693725586e-01,9.651831984519958496e-01
6.194389462471008301e-01,1.761819571256637573e-01,6.610748171806335449e-01,1.828886121511459351e-01
-1.212699934840202332e-01,4.167158901691436768e-01,-1.329340189695358276e-01,3.893695473670959473e-01
4.699228703975677490e-01,-5.714764595031738281e-01,4.675687551498413086e-01,-5.137201547622680664e-01
5.241211131215095520e-02,-7.103474736213684082e-01,1.030988246202468872e-01,-7.141466140747070312e-01
-4.334022700786590576e-01,-2.630236148834228516e-01,-3.675880134105682373e-01,-2.205272614955902100e-01
1.600534468889236450e-01,7.936523556709289551e-01,2.280844002962112427e-01,7.782425880432128906e-01
2.365335077047348022e-01,-3.381034731864929199e-01,2.206008583307266235e-01,-3.247902989387512207e-01
4.395801946520805359e-02,3.686212003231048584e-02,3.339195549488067627e-01,3.549749553203582764e-01
2.740061283111572266e-01,9.092059731483459473e-02,2.864978015422821045e-01,5.943654105067253113e-02
-8.580916523933410645e-01,5.367277860641479492e-01,-8.384782671928405762e-01,4.413295686244964600e-01
6.404607295989990234e-01,-5.785037279129028320e-01,6.601666808128356934e-01,-5.003566145896911621e-01
-5.641819238662719727e-01,6.731749176979064941e-01,-5.726488232612609863e-01,5.909959673881530762e-01
4.395801946520805359e-02,3.686212003231048584e-02,2.948793768882751465e-01,5.154472589492797852e-01
-6.228663325309753418e-01,-5.814491510391235352e-01,-5.451851487159729004e-01,-4.827626347541809082e-01
2.460567504167556763e-01,-6.031875610351562500e-01,2.468692511320114136e-01,-5.496793985366821289e-01
-2.644169628620147705e-01,-6.040054559707641602e-01,-2.428583353757858276e-01,-5.451399087905883789e-01
5.598844289779663086e-01,-4.680356383323669434e-01,5.388751626014709473e-01,-3.845043480396270752e-01
2.562356293201446533e-01,-3.061157464981079102e-01,2.192858010530471802e-01,-2.765567898750305176e-01
-2.998099029064178467e-01,-1.855048388242721558e-01,-2.994087934494018555e-01,-2.363470196723937988e-01
-8.168267011642456055e-01,-5.702310800552368164e-01,-7.978734374046325684e-01,-5.825635790824890137e-01
5.832493901252746582e-01,-5.123503208160400391e-01,4.389411509037017822e-01,-1.755147725343704224e-01
-2.511622309684753418e-01,-9.324082732200622559e-01,-2.255207747220993042e-01,-9.040312767028808594e-01
4.988149106502532959e-01,-8.887863159179687500e-01,4.626250267028808594e-01,-8.675235509872436523e-01
1.075756326317787170e-01,4.249071180820465088e-01,1.992513388395309448e-01,4.008739292621612549e-01
-3.576329648494720459e-01,-6.854709386825561523e-01,-3.087320327758789062e-01,-6.174210309982299805e-01
-1.979048736393451691e-02,-8.146587610244750977e-01,-2.737671323120594025e-02,-7.459398508071899414e-01
2.444250583648681641e-01,-3.232494294643402100e-01,2.985788583755493164e-01,-2.861740887165069580e-01
-4.877146184444427490e-01,-3.549009859561920166e-01,-4.384468793869018555e-01,-3.010110855102539062e-01
5.719151496887207031e-01,-1.628508567810058594e-01,5.842335224151611328e-01,-1.646508723497390747e-01
-8.377437293529510498e-02,-4.971027970314025879e-01,-9.947751462459564209e-02,-5.065150856971740723e-01
1.667089387774467468e-02,-8.445125818252563477e-01,-3.319414705038070679e-02,-7.801740169525146484e-01
1.904345303773880005e-01,-8.963083624839782715e-01,2.356216460466384888e-01,-8.411439061164855957e-01
2.904270961880683899e-02,-4.357198476791381836e-01,2.198207192122936249e-02,-3.350982367992401123e-01
-3.665129095315933228e-02,3.826807439327239990e-01,-8.391012251377105713e-02,3.891169726848602295e-01
5.828317254781723022e-02,-9.899674654006958008e-01,7.243508845567703247e-02,-8.944789171218872070e-01
7.946230769157409668e-01,-3.797327280044555664e-01,8.085635900497436523e-01,-3.724271059036254883e-01
3.461977839469909668e-01,8.091315627098083496e-01,3.780015110969543457e-01,8.485871553421020508e-01
1.347855925559997559e-01,-7.658414840698242188e-01,7.228674739599227905e-02,-7.288564443588256836e-01
-1.364498734474182129e-01,-4.420128464698791504e-01,-1.091838702559471130e-01,-3.501833379268646240e-01
-3.588964939117431641e-01,-2.637494504451751709e-01,-3.374646008014678955e-01,-2.458689361810684204e-01
3.457278609275817871e-01,3.975449800491333008e-01,3.101747632026672363e-01,4.193707108497619629e-01
-4.074784815311431885e-01,-7.294442057609558105e-01,-3.782565295696258545e-01,-7.329205274581909180e-01
-5.420334935188293457e-01,-2.671701908111572266e-01,-4.475790560245513916e-01,-2.632546126842498779e-01
-3.315620720386505127e-01,4.136013090610504150e-01,-3.101073503494262695e-01,4.225683808326721191e-01
2.832640707492828369e-01,-7.005491256713867188e-01,2.408059090375900269e-01,-7.003565430641174316e-01
-2.815744876861572266e-01,-4.223021864891052246e-01,-3.204117119312286377e-01,-4.232078790664672852e-01
4.395801946520805359e-02,3.686212003231048584e-02,-3.936559557914733887e-01,-5.265285968780517578e-01
3.622729480266571045e-01,-7.113716006278991699e-01,3.619779050350189209e-01,-6.546846032142639160e-01
-3.862541913986206055e-01,3.180211782455444336e-02,-4.185664057731628418e-01,-1.303455047309398651e-02
5.006761550903320312e-01,-6.412454843521118164e-01,4.908432960510253906e-01,-5.924611091613769531e-01
-2.369271814823150635e-01,3.413376808166503906e-01,-1.847041398286819458e-01,4.073017835617065430e-01
8.225876092910766602e-01,-3.511100411415100098e-01,8.072167634963989258e-01,-3.916264176368713379e-01
4.220142960548400879e-01,7.785592079162597656e-01,4.809263646602630615e-01,7.642216086387634277e-01
-6.568121910095214844e-01,1.651026308536529541e-01,-5.910932421684265137e-01,1.785640716552734375e-01
-8.490625023841857910e-01,-4.565577805042266846e-01,-8.181398510932922363e-01,-4.554305672645568848e-01
4.606108665466308594e-01,-1.677780598402023315e-01,4.625943601131439209e-01,-2.090844959020614624e-01
5.124252438545227051e-01,-8.519226908683776855e-01,4.793718755245208740e-01,-8.013918399810791016e-01
-3.679346442222595215e-01,4.403826594352722168e-01,-3.395540118217468262e-01,4.273728132247924805e-01
-1.496269702911376953e-01,3.454959392547607422e-01,-1.172489896416664124e-01,3.433820307254791260e-01
